Player,Position,Draft_Year,Draft_Round,Draft_Pick,Age_when_Drafted,Team,From,To,NFL_Years_Played,Hall_of_Fame_Inductee,All_Pro_First_Team_Selections,Pro_Bowl_Selections,Years_as_NFL_Starter,CarAV,College_Games,College_Games_Started,Rushing_Attempts,Rushing_Yards,Rushing_Touchdowns,Receptions,Receiving _Yards,Receiving_Touchdowns,College_University
Gary_Anderson,RB,1983,1,20,22,SDG,1985,1993,9,0,0,1,4,42,111,61,869,3409,16,302,2999,15,Arkansas
Roger_Craig,RB,1983,2,49,23,SFO,1983,1993,11,0,1,4,9,95,165,133,1991,8189,56,566,4911,17,Nebraska
Johnny_Hector,RB,1983,2,51,22,NYJ,1983,1992,10,0,0,0,1,39,126,36,1051,4280,41,188,1661,3,Texas_A+M
Richard_Williams,RB,1983,2,56,23,WAS,1983,1984,2,0,0,0,0,0,22,0,1,5,0,0,0,0,Memphis
Cliff_Austin,RB,1983,3,66,23,NOR,1983,1987,5,0,0,0,0,5,58,3,109,445,2,11,118,0,Clemson
Michael_Williams,RB,1983,4,89,22,PHI,1983,1987,5,0,0,0,1,5,34,11,150,517,0,33,259,0,Mississippi_Col
Mark_Rush,RB,1983,4,100,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami_FL
Larry_Moriarty,RB,1983,5,114,25,HOU,1983,1988,6,0,0,0,3,14,81,41,500,1908,13,77,494,2,Notre_Dame
Bryan_Thomas,RB,1983,5,132,,GNB,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pittsburgh
Chuck_McSwain,RB,1983,5,135,22,DAL,1983,1987,5,0,0,0,0,0,19,1,9,23,0,0,0,0,Clemson
Reginald_Gipson,RB,1983,6,150,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama_A+M
Vincent_White,RB,1983,6,163,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanford
Larry_Kinnebrew,RB,1983,6,165,24,CIN,1983,1990,8,0,0,0,4,25,88,42,779,3133,44,70,660,3,Tennessee_St
Alvin_Moore,RB,1983,7,169,24,BAL,1983,1987,5,0,0,0,0,6,58,7,197,641,7,42,291,1,Arizona_St
Ken_Thomas,RB,1983,7,173,23,KAN,1983,1983,1,0,0,0,0,2,14,0,15,55,0,28,236,1,San_Jose_St
Anthony_Edgar,RB,1983,7,174,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hawaii
Daryl_Posey,RB,1983,7,179,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mississippi_Col
Weldon_Ledbetter,RB,1983,7,185,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma
Craig_James,RB,1983,7,187,22,NWE,1984,1988,5,0,0,1,3,23,52,33,585,2469,11,81,819,2,SMU
Jessie_Clark,RB,1983,7,188,23,GNB,1983,1990,8,0,0,0,3,18,88,38,415,1736,9,102,943,6,Louisiana_Tech
Jeff_McCall,RB,1983,7,194,,RAI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clemson
Kelvin_Bryant,RB,1983,7,196,22,WAS,1986,1990,5,0,0,0,0,23,46,5,260,1186,6,154,1634,14,North_Carolina
Henry_Odom,RB,1983,8,199,24,PIT,1983,1983,1,0,0,0,0,0,16,0,2,7,0,0,0,0,South_Carolina_St
Earnest_Jackson,RB,1983,8,202,23,SDG,1983,1988,6,0,0,2,4,30,81,53,1059,4167,22,87,695,2,Texas_A+M
Lawrence_Ricks,RB,1983,8,220,22,DAL,1983,1984,2,0,0,0,0,0,17,0,23,29,0,3,5,0,Michigan
Mike_Dotterer,RB,1983,8,222,,RAI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanford
Ricky_Williams,RB,1983,9,233,23,NWE,1985,1987,3,0,0,0,0,0,3,0,0,0,0,0,0,0,Langston
George_Parker,RB,1983,9,234,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norfolk_St
Otis_Brown,RB,1983,9,242,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackson_St
Stanley_Wilson,RB,1983,9,248,22,CIN,1983,1988,6,0,0,0,0,11,36,11,253,1118,11,27,277,2,Oklahoma
Marcus_Gilbert,RB,1983,9,251,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCU
Anthony_Hutchison,RB,1983,10,256,22,CHI,1983,1985,3,0,0,0,0,0,33,0,22,63,2,1,7,0,Texas_Tech
Anthony_Reed,RB,1983,10,278,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Carolina_St
Gary_Worthy,RB,1983,11,286,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wilmington
Ben_Tate,RB,1983,11,287,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_Central
Boyce_Green,RB,1983,11,288,23,CLE,1983,1987,5,0,0,0,1,14,60,21,417,1561,6,56,428,2,Carson-Newman
Tim_Spencer,RB,1983,11,307,22,SDG,1985,1990,6,0,0,0,4,14,78,46,474,1792,19,53,432,0,Ohio_St
Waddell_Kelly,RB,1983,12,319,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas_St
Maurice_Turner,RB,1983,12,325,22,MIN,1984,1987,4,0,0,0,0,0,27,0,0,0,0,0,0,0,Utah_St
Roger_Wiley,RB,1983,12,330,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sam_Houston_St
Lorenzo_Bouier,RB,1983,12,331,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine
John_Tuggle,RB,1983,12,335,22,NYG,1983,1983,1,0,0,0,0,1,16,5,17,49,1,3,50,0,California
Darrin_Nelson,RB,1982,1,7,23,MIN,1982,1992,11,0,0,0,6,48,152,68,1020,4442,18,286,2559,5,Stanford
Gerald_Riggs,RB,1982,1,9,21,ATL,1982,1991,10,0,0,3,5,55,129,73,1989,8188,69,201,1516,0,Arizona_St
Marcus_Allen,RB,1982,1,10,22,RAI,1982,1997,16,1,2,6,12,103,222,168,3022,12243,123,587,5411,21,USC
Walter_Abercrombie,RB,1982,1,12,22,PIT,1982,1988,7,0,0,0,4,33,84,64,847,3357,22,139,1351,7,Baylor
Barry_Redden,RB,1982,1,14,22,RAM,1982,1990,9,0,0,0,1,15,108,19,396,1735,10,70,555,1,Richmond
Butch_Woolfolk,RB,1982,1,18,22,NYG,1982,1988,7,0,0,0,4,26,81,51,537,1923,8,187,1939,8,Michigan
Gerald_Willhite,RB,1982,1,21,23,DEN,1982,1988,7,0,0,0,1,26,78,21,380,1688,17,207,1767,5,San_Jose_St
Robert_Weathers,RB,1982,2,40,21,NWE,1982,1986,5,0,0,0,0,7,44,6,159,733,4,29,268,0,Arizona_St
Joe_Morris,RB,1982,2,45,21,NYG,1982,1991,10,0,1,2,5,46,110,68,1411,5585,50,111,960,2,Syracuse
Del_Rodgers,RB,1982,3,71,22,GNB,1982,1988,7,0,0,0,0,6,31,0,82,315,2,10,124,0,Utah
Stan_Edwards,RB,1982,3,72,22,HOU,1982,1987,6,0,0,0,1,7,56,9,149,533,2,52,436,1,Michigan
Dwayne_Crutchfield,RB,1982,3,79,22,NYJ,1982,1984,3,0,0,0,1,7,34,8,235,993,5,21,144,1,Iowa_St
Dwight_Walker,RB,1982,4,87,23,CLE,1982,1987,6,0,0,0,0,6,38,1,20,92,0,49,546,1,Nicholls_St
Van_Williams,RB,1982,4,93,23,BUF,1983,1987,5,0,0,0,0,2,37,4,50,170,0,11,89,1,Carson-Newman
Reggie_Brown,RB,1982,4,95,22,ATL,1982,1987,6,0,0,0,0,1,13,3,39,136,0,8,53,0,Oregon
Dave_Barrett,RB,1982,4,103,22,TAM,1982,1982,1,0,0,0,0,0,7,0,0,0,0,0,0,0,Houston
Rodney_Tate,RB,1982,4,110,23,CIN,1982,1984,3,0,0,0,0,2,28,8,27,79,0,18,142,0,Texas
Earl_Ferrell,RB,1982,5,125,24,STL,1982,1989,8,0,0,0,6,30,110,75,685,2950,24,186,1628,8,East_Tennessee_St
Mike_Meade,RB,1982,5,126,22,GNB,1982,1985,4,0,0,0,0,3,49,8,72,261,1,21,126,2,Penn_St
Del_Thompson,RB,1982,5,130,24,KAN,1982,1982,1,0,0,0,0,0,6,0,4,7,0,0,0,0,Texas-El_Paso
Sammy_Winder,RB,1982,5,131,23,DEN,1982,1990,9,0,0,2,6,40,127,83,1495,5427,39,197,1302,9,Southern_Miss
Rich_Diana,RB,1982,5,136,22,MIA,1982,1982,1,0,0,0,0,1,9,0,8,31,0,2,21,0,Yale
Newton_Williams,RB,1982,5,139,23,SFO,1982,1983,2,0,0,0,0,1,22,0,28,77,0,4,46,0,Arizona_St
Marvin_Lewis,RB,1982,6,142,22,NOR,1982,1982,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tulane
Gary_Allen,RB,1982,6,148,22,HOU,1982,1984,3,0,0,0,0,1,30,0,3,7,0,2,35,1,Hawaii
Vince_Williams,RB,1982,6,151,22,SFO,1982,1983,2,0,0,0,0,1,3,0,20,68,0,4,33,0,Oregon
Phil_Bates,RB,1982,7,175,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
David_Toloumu,RB,1982,7,176,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hawaii
Larry_Cowan,RB,1982,7,192,22,MIA,1982,1982,1,0,0,0,0,0,8,0,1,3,0,0,0,0,Jackson_St
AJ_Jones,RB,1982,8,202,23,RAM,1982,1985,4,0,0,0,0,0,37,0,1,2,0,0,0,0,Texas
George_Peoples,RB,1982,8,216,22,DAL,1982,1985,4,0,0,0,0,0,32,0,8,24,0,0,0,0,Auburn
Lawrence_Texada,RB,1982,8,219,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Henderson_St
Dwight_Sullivan,RB,1982,8,221,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_St
Mack_Boatner,RB,1982,9,248,23,MIA,1986,1986,1,0,0,0,0,0,7,0,0,0,0,0,0,0,SE_Louisiana
Ricky_Floyd,RB,1982,10,255,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern_Miss
Mike_Whiting,RB,1982,11,304,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida_St
Russell_Davis,RB,1982,11,305,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho
Johnnie_Wright,RB,1982,12,307,23,BAL,1982,1982,1,0,0,0,0,0,7,0,1,3,0,1,12,0,South_Carolina
Greg_Taylor,RB,1982,12,308,23,NWE,1982,1982,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Virginia
Donnie_Craft,RB,1982,12,314,22,HOU,1982,1984,3,0,0,0,0,6,25,4,73,189,3,35,329,1,Louisville
Hobson_Milner,RB,1982,12,318,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cincinnati
Ricky_Porter,RB,1982,12,319,22,DET,1982,1987,6,0,0,0,0,2,24,0,47,177,0,9,70,0,Slippery_Rock
Michael_Morton,RB,1982,12,325,22,TAM,1982,1987,6,0,0,0,0,1,44,0,50,110,1,2,14,0,UNLV
George_Rogers,RB,1981,1,1,22,NOR,1981,1987,7,0,1,2,6,46,92,78,1692,7176,54,55,368,0,South_Carolina
Freeman_McNeil,RB,1981,1,3,22,NYJ,1981,1992,12,0,1,3,8,78,144,97,1798,8074,38,295,2961,12,UCLA
Randy_McMillan,RB,1981,1,12,22,BAL,1981,1986,6,0,0,0,6,32,88,87,990,3876,24,164,1356,2,Pittsburgh
David_Overstreet,RB,1981,1,13,22,MIA,1983,1983,1,0,0,0,0,4,14,0,85,392,1,8,55,2,Oklahoma
James_Brooks,RB,1981,1,24,22,SDG,1981,1992,12,0,0,4,8,84,162,116,1685,7962,49,383,3621,30,Auburn
Booker_Moore,RB,1981,1,28,22,BUF,1982,1985,4,0,0,0,2,6,51,32,115,420,1,75,423,1,Penn_St
Marion_Barber,RB,1981,2,30,21,NYJ,1982,1988,7,0,0,0,1,5,85,13,74,317,3,25,209,1,Minnesota
David_Hughes,RB,1981,2,31,22,SEA,1981,1986,6,0,0,0,1,15,74,27,308,1041,2,107,864,5,Boise_St
James_Wilder,RB,1981,2,34,23,TAM,1981,1990,10,0,0,1,7,63,129,102,1586,6008,37,431,3500,10,Missouri
Joe_Delaney,RB,1981,2,41,22,KAN,1981,1982,2,0,0,1,2,17,23,17,329,1501,3,33,299,0,NW_State_LA
Tony_Collins,RB,1981,2,47,22,NWE,1981,1990,10,0,0,1,6,48,103,83,1191,4647,32,261,2356,12,East_Carolina
Jarvis_Redwine,RB,1981,2,52,24,MIN,1981,1983,3,0,0,0,0,0,26,1,17,70,0,1,4,0,Nebraska
Andra_Franklin,RB,1981,2,56,22,MIA,1981,1984,4,0,0,1,3,18,42,34,622,2232,22,6,15,1,Nebraska
Cliff_Chatman,RB,1981,4,85,22,NYG,1982,1982,1,0,0,0,0,1,6,3,22,80,2,1,13,0,Central_Oklahoma
Amos_Lawrence,RB,1981,4,103,23,SDG,1981,1982,2,0,0,0,0,1,21,1,18,55,1,5,22,0,North_Carolina
Calvin_Murray,RB,1981,4,110,22,PHI,1981,1982,2,0,0,0,0,1,8,0,23,134,0,1,7,0,Ohio_St
Arrington_Jones,RB,1981,5,122,21,SFO,1981,1981,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Winston-Salem_St
Tommy_Vigorito,RB,1981,5,138,21,MIA,1981,1985,5,0,0,0,0,10,35,2,54,215,2,59,439,2,Virginia
Alvin_Lewis,RB,1981,6,151,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado_St
Edward_O'Neal,RB,1981,6,165,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuskegee
Louis_Jackson,RB,1981,7,168,23,NYG,1981,1981,1,0,0,0,0,1,11,3,27,68,1,3,25,0,Cal_Poly-San_Luis_Obispo
Billy_Jackson,RB,1981,7,180,21,KAN,1981,1984,4,0,0,0,2,13,57,31,399,1365,16,58,416,2,Alabama
Don_Shaver,RB,1981,7,184,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutztown_Pennsylvania
Eric_Lane,RB,1981,8,196,22,SEA,1981,1987,7,0,0,0,1,6,97,12,124,405,4,42,357,2,BYU
Garry_White,RB,1981,8,203,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota
Toussaint_Tyler,RB,1981,9,222,22,NOR,1981,1982,2,0,0,0,0,3,18,0,46,204,0,27,166,0,Washington
Jim_Stone,RB,1981,9,223,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre_Dame
Stump_Mitchell,RB,1981,9,226,22,STL,1981,1989,9,0,0,0,3,43,116,53,986,4649,32,209,1955,9,The_Citadel
Samoa_Samoa,RB,1981,9,230,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington_St
Robb_Riddick,RB,1981,9,241,24,BUF,1981,1988,8,0,0,0,1,17,78,9,330,1341,21,120,1165,5,Millersville
Calvin_Fance,RB,1981,9,245,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rice
Hokie_Gajan,RB,1981,10,249,22,NOR,1982,1985,4,0,0,0,2,13,45,36,252,1358,11,63,515,2,LSU
Ken_Dawson,RB,1981,10,252,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Savannah_St
Hubert_Simpson,RB,1981,10,258,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee
Robert_Parham,RB,1981,10,268,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grambling_St
Robert_Alexander,RB,1981,10,269,23,RAM,1982,1983,2,0,0,0,0,0,24,0,8,31,0,2,3,0,West_Virginia
Larry_Jones,RB,1981,10,270,,HOU,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado_St
Hubie_Oliver,RB,1981,10,275,23,PHI,1981,1986,6,0,0,0,3,12,52,41,270,1030,2,93,602,2,Arizona
Frank_Hawkins,RB,1981,10,276,22,OAK,1981,1987,7,0,0,0,2,15,88,34,431,1659,15,97,691,3,Nevada
Lance_Olander,RB,1981,11,279,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado
Lonnie_Johnson,RB,1981,11,287,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana
Chester_Willis,RB,1981,11,304,23,OAK,1981,1984,4,0,0,0,0,0,52,0,32,73,1,1,24,0,Auburn
Major_Ogilvie,RB,1981,12,313,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama
Mandel_Robinson,RB,1981,12,321,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming
Jairo_Penaranda,RB,1981,12,328,23,RAM,1981,1985,5,0,0,0,0,0,20,0,0,0,0,0,0,0,UCLA
Billy_Sims,RB,1980,1,1,24,DET,1980,1984,5,0,0,3,5,58,60,58,1131,5106,42,186,2072,5,Oklahoma
Curtis_Dickey,RB,1980,1,5,23,BAL,1980,1986,7,0,0,0,5,38,85,61,937,4019,32,134,1577,8,Texas_A+M
Earl_Cooper,RB,1980,1,13,22,SFO,1980,1986,7,0,0,0,4,25,93,40,298,1152,6,213,1908,12,Rice
Vagas_Ferguson,RB,1980,1,25,23,NWE,1980,1983,4,0,0,0,1,10,33,21,290,1163,5,26,212,0,Notre_Dame
Charles_White,RB,1980,1,27,22,CLE,1980,1988,9,0,1,1,3,29,108,41,780,3075,23,114,860,1,USC
Joe_Cribbs,RB,1980,2,29,22,BUF,1980,1988,9,0,0,3,6,54,102,71,1309,5356,27,224,2199,15,Auburn
Matt_Suhey,RB,1980,2,46,22,CHI,1980,1989,10,0,0,0,7,34,148,100,828,2946,20,260,2113,5,Penn_St
Perry_Harrington,RB,1980,2,53,22,PHI,1980,1985,6,0,0,0,1,9,59,14,155,683,6,26,144,0,Jackson_St
Jewerl_Thomas,RB,1980,3,58,22,RAM,1980,1984,5,0,0,0,0,7,56,4,173,783,4,28,167,0,San_Jose_St
James_Hadnot,RB,1980,3,66,23,KAN,1980,1983,4,0,0,0,1,13,43,22,266,1029,5,54,426,0,Texas_Tech
James_Jones,RB,1980,3,80,21,DAL,1980,1985,6,0,0,0,0,4,62,2,84,331,1,42,312,1,Mississippi_St
IM_Hipp,RB,1980,4,104,24,ATL,1980,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Nebraska
Rick_Parros,RB,1980,4,107,22,DEN,1981,1987,7,0,0,0,2,16,51,33,350,1381,7,82,660,5,Utah_St
Doug_Paschal,RB,1980,5,121,22,MIN,1980,1980,1,0,0,0,0,1,16,0,15,53,1,2,18,0,North_Carolina
Paul_Jones,RB,1980,5,122,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California
Kenny_Lewis,RB,1980,5,125,22,OAK,1980,1983,4,0,0,0,0,1,19,0,11,43,0,9,82,0,Virginia_Tech
Joe_Steele,RB,1980,5,127,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
Nate_Rivers,RB,1980,5,135,25,PHI,1980,1980,1,0,0,0,0,0,3,0,0,0,0,0,0,0,South_Carolina_St
LaRue_Harrington,RB,1980,6,151,23,SDG,1980,1980,1,0,0,0,0,0,4,0,4,-7,0,0,0,0,Norfolk_St
Mike_Guman,RB,1980,6,154,22,RAM,1980,1988,9,0,0,0,4,24,106,52,342,1286,11,150,1433,4,Penn_St
Timmy_Newsome,RB,1980,6,162,22,DAL,1980,1988,9,0,0,0,4,23,121,47,342,1226,19,212,1966,11,Winston-Salem_St
Larry_Heater,RB,1980,6,164,22,KAN,1980,1983,4,0,0,0,0,3,29,4,114,373,3,12,154,0,Arizona
Mike_Morucci,RB,1980,7,177,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bloomsburg
Bobby_Batton,RB,1980,7,178,23,NYJ,1980,1980,1,0,0,0,0,0,8,0,3,4,0,0,0,0,UNLV
Lester_Brown,RB,1980,7,189,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clemson
Bennie_Leverett,RB,1980,7,190,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bethune-Cookman
Gerry_Ellis,RB,1980,7,192,22,RAM,1980,1986,7,0,0,0,5,43,103,81,836,3826,25,267,2514,10,Missouri
Mark_Lyles,RB,1980,8,196,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida_St
Ken_Harris,RB,1980,8,200,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama
Curtis_Sirmones,RB,1980,8,219,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Alabama
Mark_Bright,RB,1980,9,227,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temple
Otis_Wonsley,RB,1980,9,229,23,NYG,1981,1985,5,0,0,0,0,1,72,1,61,181,4,2,6,1,Alcorn_St
Dennis_Mosley,RB,1980,9,232,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa
Frank_Mordica,RB,1980,9,233,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vanderbilt
Roy_De_Walt,RB,1980,9,236,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas-Arlington
Ed_Harris,RB,1980,9,244,,HOU,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bishop
Steve_Whitman,RB,1980,9,247,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama
Lewis_Walker,RB,1980,10,268,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
Brett_Davis,RB,1980,10,275,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNLV
Sam_Harrell,RB,1980,11,288,23,MIN,1981,1987,7,0,0,0,0,0,6,1,6,15,0,5,43,0,East_Carolina
George_Woodard,RB,1980,11,289,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas_A+M
Tali_Ena,RB,1980,11,292,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington_St
Roland_Sales,RB,1980,11,294,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas
Frank_Pollard,RB,1980,11,305,23,PIT,1980,1988,9,0,0,0,4,33,111,65,953,3989,20,104,872,0,Baylor
Ray_Williams,RB,1980,12,307,21,DET,1980,1980,1,0,0,0,0,2,6,1,2,17,1,10,146,1,Washington_St
Quinn_Jones,RB,1980,12,313,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tulsa
Marvin_Sims,FB,1980,12,324,23,BAL,1980,1981,2,0,0,0,0,2,32,3,54,186,2,9,64,0,Clemson
Ottis_Anderson,RB,1979,1,8,22,STL,1979,1992,14,0,1,2,9,80,182,125,2562,10273,81,376,3062,5,Miami_FL
Charles_Alexander,RB,1979,1,12,22,CIN,1979,1985,7,0,0,0,5,27,102,73,748,2645,13,165,1130,2,LSU
Eddie_Lee_Ivery,RB,1979,1,15,22,GNB,1979,1986,8,0,0,0,4,33,72,50,667,2933,23,162,1612,7,Georgia_Tech
Ted_Brown,RB,1979,1,16,22,MIN,1979,1986,8,0,0,0,7,50,104,75,1117,4546,40,339,2850,13,North_Carolina_St
Greg_Hawthorne,RB,1979,1,28,23,PIT,1979,1987,9,0,0,0,1,14,105,25,137,527,7,92,1112,4,Baylor
James_Owens,RB,1979,2,29,24,SFO,1979,1984,6,0,0,0,1,12,70,18,271,944,8,56,535,3,UCLA
Theotis_Brown,RB,1979,2,35,22,STL,1979,1984,6,0,0,0,2,24,84,27,549,2046,30,172,1558,3,UCLA
Steve_Atkins,RB,1979,2,44,23,GNB,1979,1981,3,0,0,0,0,3,20,4,121,488,2,18,138,1,Maryland
Eddie_Hill,RB,1979,2,54,22,RAM,1979,1984,6,0,0,0,0,5,75,4,120,443,2,26,171,2,Memphis
Jerry_Eckwood,RB,1979,3,60,24,TAM,1979,1981,3,0,0,0,3,18,47,30,515,1845,6,93,956,1,Arkansas
Tony_Nathan,RB,1979,3,61,22,MIA,1979,1987,9,0,1,0,5,60,123,63,732,3543,16,383,3592,16,Alabama
Willie_McClendon,RB,1979,3,66,21,CHI,1979,1982,4,0,0,0,0,3,57,0,94,369,2,9,38,0,Georgia
Bo_Robinson,RB,1979,3,67,23,DET,1979,1984,6,0,0,0,2,6,80,22,121,445,2,37,305,3,West_Texas_A+M
Kenny_King,RB,1979,3,72,22,HOU,1979,1985,7,0,0,1,5,23,97,67,579,2477,7,89,715,1,Oklahoma
James_Mayberry,RB,1979,3,75,21,ATL,1979,1981,3,0,0,0,0,3,48,1,81,347,1,13,53,0,Colorado
William_Andrews,RB,1979,3,79,23,ATL,1979,1986,8,0,0,4,5,68,87,72,1315,5986,30,277,2647,11,Auburn
Rick_Berns,RB,1979,3,80,23,TAM,1979,1983,5,0,0,0,0,2,50,3,68,255,0,6,46,0,Nebraska
Russell_Davis,RB,1979,4,86,22,PIT,1980,1983,4,0,0,0,0,4,42,2,104,474,2,5,45,0,Michigan
Ben_Cowins,RB,1979,4,94,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas
Lynn_Cain,RB,1979,4,100,23,ATL,1979,1985,7,0,0,0,3,26,89,46,615,2309,19,127,1061,6,USC
Steve_Howell,FB,1979,4,107,22,MIA,1979,1981,3,0,0,0,1,2,42,10,68,235,1,10,70,0,Baylor
Earl_Gant,RB,1979,5,112,22,KAN,1979,1980,2,0,0,0,0,3,20,3,65,228,1,24,169,0,Missouri
Jerry_Aldridge,RB,1979,5,119,23,SFO,1980,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Angelo_State_TX
Harlan_Huckleby,RB,1979,5,120,21,NOR,1980,1985,6,0,0,0,1,9,84,14,242,779,10,53,411,3,Michigan
Ron_Springs,RB,1979,5,136,22,DAL,1979,1986,8,0,0,0,5,35,112,65,694,2519,28,249,2259,10,Ohio_St
Ira_Matthews,RB,1979,6,142,22,OAK,1979,1981,3,0,0,0,0,1,37,0,7,14,0,3,33,0,Wisconsin
Thomas_Lott,RB,1979,6,144,22,STL,1979,1979,1,0,0,0,0,0,10,0,11,50,0,2,8,0,Oklahoma
Bob_Torrey,RB,1979,6,145,22,NYG,1979,1980,2,0,0,0,0,1,14,0,13,61,1,2,3,0,Penn_St
Eddie_Hicks,RB,1979,6,158,24,NYG,1979,1980,2,0,0,0,0,0,17,1,19,50,0,1,4,0,East_Carolina
Phil_Francis,RB,1979,7,166,22,SFO,1979,1980,2,0,0,0,0,3,21,1,38,154,1,35,221,0,Stanford
Emmett_King,RB,1979,7,179,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houston
Robert_Hawkins,RB,1979,8,209,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky
Wilbert_Haslip,RB,1979,8,210,22,SDG,1979,1979,1,0,0,0,0,0,5,0,2,1,0,0,0,0,Hawaii
Randy_Love,RB,1979,8,216,22,NWE,1979,1985,7,0,0,0,0,2,89,2,65,211,3,15,95,2,Houston
